Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
917,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Not,797.94,4,0.3,-57.0
918,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Not,8.57,3,0.8,-14.57
919,CA-2016-165218,2016-05-03,2016-11-03,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Not,149.35,3,0.2,50.41
920,CA-2016-165218,2016-05-03,2016-11-03,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Not,12.99,1,0.2,-0.81
922,CA-2015-111164,2015-11-04,2015-11-04,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,Not,85.14,3,0.0,34.91
923,CA-2015-111164,2015-11-04,2015-11-04,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Not,21.99,1,0.0,10.56
924,CA-2015-111164,2015-11-04,2015-11-04,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,Not,406.6,5,0.0,113.85
926,CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,Not,15.55,3,0.2,5.44
927,CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,Not,252.0,5,0.2,53.55
928,CA-2015-115091,2015-05-10,2015-09-10,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AR-10000658,Office Supplies,Art,Newell 324,Not,46.2,4,0.0,12.94
929,CA-2015-115091,2015-05-10,2015-09-10,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,Not,28.84,2,0.0,9.52
930,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,Not,14.59,3,0.2,2.55
931,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Not,89.86,3,0.2,21.34
932,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,Not,13.87,3,0.2,5.03
934,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Not,45.06,8,0.2,15.21
935,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,Not,29.72,6,0.7,-21.79
936,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,Not,15.55,3,0.2,5.44
937,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Not,447.7,2,0.2,33.58
939,CA-2015-148250,2015-12-13,2015-12-17,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,Anna Andreadi,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,Not,12.96,2,0.0,6.22
940,CA-2015-148250,2015-12-13,2015-12-17,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,Anna Andreadi,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Not,134.48,4,0.0,34.96
942,CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,Anna Andreadi,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Not,6.1,2,0.2,2.21
943,CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,Anna Andreadi,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Not,1114.27,4,0.2,41.79
944,CA-2015-120880,2015-05-29,2015-05-29,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,Not,32.4,5,0.0,15.55
945,CA-2015-120880,2015-05-29,2015-05-29,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,Not,540.57,3,0.0,140.55
946,CA-2015-120880,2015-05-29,2015-05-29,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Not,167.76,5,0.2,62.91
948,US-2017-110576,2017-11-28,2017-11-28,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Not,516.49,7,0.2,-12.91
949,US-2017-110576,2017-11-28,2017-11-28,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Not,1007.23,6,0.2,75.54
950,US-2017-110576,2017-11-28,2017-11-28,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Not,2065.32,12,0.4,-619.6
951,US-2017-110576,2017-11-28,2017-11-28,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,Not,15.55,3,0.2,5.44
952,US-2017-110576,2017-11-28,2017-11-28,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Not,25.34,6,0.2,7.92
954,CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,Kelly Williams,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Yes,27.17,2,0.2,2.72
955,CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,Kelly Williams,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Yes,78.85,2,0.32,-11.6
957,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",Not,29.59,1,0.2,2.59
958,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,Not,4.75,2,0.7,-3.17
959,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Not,15.55,3,0.2,5.64
965,CA-2017-135279,2017-09-04,2017-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,Not,9.82,2,0.0,4.81
966,CA-2017-135279,2017-09-04,2017-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,Not,35.97,3,0.0,9.71
967,CA-2017-135279,2017-09-04,2017-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,Not,12.96,2,0.0,6.22
968,CA-2017-135279,2017-09-04,2017-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,Not,191.6,4,0.0,91.97
969,CA-2017-135279,2017-09-04,2017-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,Not,8.64,3,0.0,4.23
970,CA-2017-135279,2017-09-04,2017-11-04,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Not,501.81,3,0.0,0.0
971,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,Not,127.1,6,0.2,28.6
972,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,Not,124.2,3,0.4,-31.05
973,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,Not,18.59,2,0.7,-13.63
974,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,Not,30.07,3,0.2,10.15
975,US-2017-103247,2017-05-10,2017-08-10,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,Chuck Magee,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Yes,160.93,7,0.0,3.22
976,US-2017-103247,2017-05-10,2017-08-10,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,Yes,75.79,3,0.2,25.58
982,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,Anna Andreadi,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Not,3.39,1,0.2,0.81
983,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,Anna Andreadi,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Not,559.98,2,0.2,56.0
984,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,Anna Andreadi,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Not,603.92,5,0.2,75.49
985,CA-2017-100314,2017-09-29,2017-09-29,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,Kelly Williams,OFF-LA-10001569,Office Supplies,Labels,Avery 499,Not,7.97,2,0.2,2.59
986,CA-2017-100314,2017-09-29,2017-09-29,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,Kelly Williams,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Not,27.97,4,0.2,9.44
987,CA-2017-100314,2017-09-29,2017-09-29,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,Kelly Williams,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,Not,336.51,3,0.4,44.87
989,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,Chuck Magee,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Not,520.05,5,0.0,72.81
990,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,Chuck Magee,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,Not,17.97,3,0.0,5.21
993,CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,Yes,10.23,3,0.0,4.91
994,CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,Yes,154.9,5,0.0,69.71
995,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,Cassandra Brandow,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,Not,2715.93,7,0.0,1276.49
996,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,Cassandra Brandow,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,Not,617.97,3,0.0,173.03
997,CA-2015-162537,2015-10-28,2015-10-28,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Not,10.67,1,0.0,4.91
998,CA-2015-162537,2015-10-28,2015-10-28,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,Not,36.63,3,0.0,9.89
999,CA-2015-162537,2015-10-28,2015-10-28,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,Not,24.1,5,0.0,9.16
1000,CA-2015-162537,2015-10-28,2015-10-28,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Not,33.11,7,0.0,12.91
1002,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,Chuck Magee,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,2309.65,7,0.0,762.18
1003,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Not,1090.78,7,0.4,-290.88
1004,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,Chuck Magee,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,Not,19.44,3,0.0,9.33
1007,CA-2015-105312,2015-06-11,2015-09-11,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Not,7.08,3,0.2,2.48
1008,CA-2015-105312,2015-06-11,2015-09-11,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,Not,4.4,3,0.7,-3.52
1012,CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,155.25,3,0.0,46.58
1013,CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,Anna Andreadi,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,Not,14.03,1,0.0,4.07
1014,US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,Yes,1618.37,13,0.0,356.04
1015,US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,Yes,99.6,1,0.0,36.85
1017,CA-2015-108665,2015-06-07,2015-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Not,13.96,2,0.0,6.7
1018,CA-2015-108665,2015-06-07,2015-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Not,155.82,3,0.0,63.89
1019,CA-2015-108665,2015-06-07,2015-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,Not,124.95,5,0.0,2.5
1020,CA-2015-108665,2015-06-07,2015-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,Not,601.65,5,0.0,156.43
1021,CA-2015-124450,2015-04-27,2015-04-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,Not,22.74,3,0.0,8.87
1022,CA-2015-124450,2015-04-27,2015-04-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,Not,1267.53,3,0.0,316.88
1023,CA-2015-124450,2015-04-27,2015-04-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,Not,1379.92,8,0.0,648.56
1026,CA-2016-126529,2016-11-01,2016-11-01,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,Yes,15.55,3,0.2,5.44
1027,CA-2016-126529,2016-11-01,2016-11-01,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,Yes,63.31,3,0.2,20.58
